<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
NVTK,M,20140401,000000,353.0200000,356.3000000,320.0200000,341.4000000,41057850
NVTK,M,20140501,000000,342.0700000,392.9800000,335.0600000,370.0000000,34361220
NVTK,M,20140601,000000,374.9000000,435.0000000,374.6800000,420.0000000,52554760
NVTK,M,20140701,000000,418.2500000,419.9500000,347.1000000,365.5000000,44399970
NVTK,M,20140801,000000,364.9600000,403.2000000,347.0300000,368.0000000,25098580
NVTK,M,20140901,000000,371.3900000,416.0000000,364.5000000,408.7700000,34539790
NVTK,M,20141001,000000,408.7700000,443.3900000,392.6000000,442.0500000,35807150
NVTK,M,20141101,000000,440.0600000,468.3700000,421.1800000,460.0000000,29815860
NVTK,M,20141201,000000,459.7000000,505.0000000,398.5000000,434.6000000,51071450
NVTK,M,20150101,000000,430.6000000,535.9000000,430.5000000,460.0000000,21208020
NVTK,M,20150201,000000,469.4000000,555.0000000,462.2000000,503.7000000,28980410
NVTK,M,20150301,000000,505.0000000,532.0000000,410.8000000,432.0000000,26237460
NVTK,M,20150401,000000,430.0000000,531.9000000,426.2000000,494.0000000,34257920
NVTK,M,20150501,000000,499.1000000,539.3000000,477.0000000,522.5000000,18567800
NVTK,M,20150601,000000,521.0000000,565.7000000,520.7000000,557.7000000,19376690
NVTK,M,20150701,000000,558.0000000,591.0000000,543.5000000,591.0000000,23905990
NVTK,M,20150801,000000,589.1000000,633.0000000,541.1000000,633.0000000,21784670
NVTK,M,20150901,000000,626.6000000,646.3000000,572.8000000,597.0000000,21278440
NVTK,M,20151001,000000,598.8000000,625.0000000,579.6000000,584.3000000,18823670
NVTK,M,20151101,000000,581.8000000,641.1000000,574.1000000,621.0000000,19318110
NVTK,M,20151201,000000,623.8000000,628.6000000,565.5000000,591.0000000,21409670
NVTK,M,20160101,000000,594.1000000,639.2000000,535.1000000,639.2000000,26602230
NVTK,M,20160201,000000,637.9000000,650.0000000,594.1000000,646.0000000,27528700
NVTK,M,20160301,000000,641.3000000,650.0000000,588.8000000,598.0000000,27001120
NVTK,M,20160401,000000,597.0000000,642.4000000,581.3000000,612.8000000,30418670
NVTK,M,20160501,000000,608.8000000,673.5000000,606.4000000,659.4000000,16062170
NVTK,M,20160601,000000,652.4000000,683.7000000,622.0000000,647.6000000,17973930
NVTK,M,20160701,000000,645.7000000,665.9000000,627.0000000,648.1000000,14668060
NVTK,M,20160801,000000,651.9000000,710.0000000,640.0000000,684.9000000,15841760
NVTK,M,20160901,000000,684.1000000,703.7000000,632.2000000,682.5000000,16914360
NVTK,M,20161001,000000,682.4000000,684.4000000,652.8000000,660.8000000,11185920
NVTK,M,20161101,000000,665.5000000,740.0000000,633.6000000,732.0000000,18146580
NVTK,M,20161201,000000,734.4000000,800.7000000,724.0000000,791.9000000,18265120
